filename,sat
../instances/population/sat_tseitin_40_398_2902_n24_m98_4False.txt,True
../instances/population/sat_tseitin_40_398_2902_n23_m80_7True.txt,True
../instances/population/sat_tseitin_40_398_2902_n23_m80_7False.txt,True
../instances/population/sat_tseitin_40_398_2902_n22_m68_13True.txt,True
../instances/population/sat_tseitin_40_398_2902_n22_m68_13False.txt,True
../instances/population/sat_tseitin_40_398_2902_n20_m58_15True.txt,True
../instances/population/sat_tseitin_40_398_2902_n20_m58_15False.txt,True
../instances/population/sat_tseitin_40_398_2902_n18_m52_9True.txt,True
../instances/population/sat_tseitin_40_398_2902_n18_m52_9False.txt,True
../instances/population/sat_tseitin_40_398_2902_n17_m44_4True.txt,True
../instances/population/sat_tseitin_40_398_2902_n17_m44_4False.txt,True
../instances/population/sat_tseitin_40_398_2902_n16_m38_8True.txt,True
../instances/population/sat_tseitin_40_398_2902_n16_m38_8False.txt,True
../instances/population/sat_tseitin_40_398_2902_n15_m34_2True.txt,True
../instances/population/sat_tseitin_40_398_2902_n15_m34_2False.txt,False
../instances/population/sat_tseitin_40_398_2902_n12_m26_1True.txt,True
../instances/population/sat_tseitin_40_398_2902_n12_m26_1False.txt,True
../instances/population/sat_tseitin_40_398_2902_n6_m12_5True.txt,True
../instances/population/sat_tseitin_40_398_2902_n6_m12_5False.txt,True
../instances/population/sat_dominating_60_970_56272_n60_m970_48True.txt,True
../instances/population/sat_dominating_60_970_56272_n60_m970_48False.txt,True
../instances/population/sat_dominating_60_970_56272_n36_m292_23True.txt,True
../instances/population/sat_dominating_60_970_56272_n36_m292_23False.txt,True
../instances/population/sat_dominating_60_970_56272_n35_m270_15True.txt,True
../instances/population/sat_dominating_60_970_56272_n35_m270_15False.txt,True
../instances/population/sat_dominating_60_970_56272_n11_m26_11True.txt,True
../instances/population/sat_dominating_60_970_56272_n11_m26_11False.txt,True
../instances/population/sat_dominating_60_970_56272_n6_m14_2True.txt,True
../instances/population/sat_dominating_60_970_56272_n6_m14_2False.txt,True
../instances/population/sat_php_227_938_92893_n227_m938_72True.txt,True
../instances/population/sat_php_227_938_92893_n227_m938_72False.txt,True
../instances/population/sat_php_227_938_92893_n226_m929_173True.txt,True
../instances/population/sat_php_227_938_92893_n226_m929_173False.txt,True
../instances/population/sat_php_227_938_92893_n225_m923_21True.txt,True
../instances/population/sat_php_227_938_92893_n225_m923_21False.txt,True
../instances/population/sat_php_227_938_92893_n224_m914_58True.txt,True
../instances/population/sat_php_227_938_92893_n224_m914_58False.txt,True
../instances/population/sat_php_227_938_92893_n223_m907_207True.txt,True
../instances/population/sat_php_227_938_92893_n223_m907_207False.txt,True
../instances/population/sat_php_227_938_92893_n213_m861_197True.txt,True
../instances/population/sat_php_227_938_92893_n213_m861_197False.txt,True
../instances/population/sat_php_227_938_92893_n212_m855_124True.txt,True
../instances/population/sat_php_227_938_92893_n212_m855_124False.txt,True
../instances/population/sat_php_227_938_92893_n211_m847_124True.txt,True
../instances/population/sat_php_227_938_92893_n211_m847_124False.txt,True
../instances/population/sat_php_227_938_92893_n210_m838_57True.txt,True
../instances/population/sat_php_227_938_92893_n210_m838_57False.txt,True
../instances/population/sat_php_227_938_92893_n209_m829_13True.txt,True
../instances/population/sat_php_227_938_92893_n209_m829_13False.txt,True
../instances/population/sat_php_227_938_92893_n208_m821_14True.txt,True
../instances/population/sat_php_227_938_92893_n208_m821_14False.txt,True
../instances/population/sat_php_227_938_92893_n199_m784_138True.txt,True
../instances/population/sat_php_227_938_92893_n199_m784_138False.txt,True
../instances/population/sat_php_227_938_92893_n198_m777_121True.txt,True
../instances/population/sat_php_227_938_92893_n198_m777_121False.txt,True
../instances/population/sat_php_227_938_92893_n197_m769_66True.txt,True
../instances/population/sat_php_227_938_92893_n197_m769_66False.txt,True
../instances/population/sat_php_227_938_92893_n196_m761_50True.txt,True
../instances/population/sat_php_227_938_92893_n196_m761_50False.txt,True
../instances/population/sat_php_227_938_92893_n188_m732_175True.txt,True
../instances/population/sat_php_227_938_92893_n188_m732_175False.txt,True
../instances/population/sat_php_227_938_92893_n178_m687_89True.txt,True
../instances/population/sat_php_227_938_92893_n178_m687_89False.txt,True
../instances/population/sat_php_227_938_92893_n168_m641_119True.txt,True
../instances/population/sat_php_227_938_92893_n168_m641_119False.txt,True
../instances/population/sat_php_227_938_92893_n159_m604_64True.txt,True
../instances/population/sat_php_227_938_92893_n159_m604_64False.txt,True
../instances/population/sat_php_227_938_92893_n150_m567_60True.txt,True
../instances/population/sat_php_227_938_92893_n150_m567_60False.txt,True
../instances/population/sat_php_227_938_92893_n140_m522_95True.txt,True
../instances/population/sat_php_227_938_92893_n140_m522_95False.txt,True
../instances/population/sat_php_227_938_92893_n139_m514_133True.txt,True
../instances/population/sat_php_227_938_92893_n139_m514_133False.txt,True
../instances/population/sat_php_227_938_92893_n131_m486_77True.txt,True
../instances/population/sat_php_227_938_92893_n131_m486_77False.txt,True
../instances/population/sat_php_227_938_92893_n130_m481_37True.txt,True
../instances/population/sat_php_227_938_92893_n130_m481_37False.txt,True
../instances/population/sat_php_227_938_92893_n129_m473_128True.txt,True
../instances/population/sat_php_227_938_92893_n129_m473_128False.txt,True
../instances/population/sat_php_227_938_92893_n122_m452_33True.txt,True
../instances/population/sat_php_227_938_92893_n122_m452_33False.txt,True
../instances/population/sat_php_227_938_92893_n121_m447_51True.txt,True
../instances/population/sat_php_227_938_92893_n121_m447_51False.txt,True
../instances/population/sat_php_227_938_92893_n111_m402_3True.txt,True
../instances/population/sat_php_227_938_92893_n111_m402_3False.txt,True
../instances/population/sat_php_227_938_92893_n103_m374_56True.txt,True
../instances/population/sat_php_227_938_92893_n103_m374_56False.txt,True
../instances/population/sat_php_227_938_92893_n95_m345_30True.txt,True
../instances/population/sat_php_227_938_92893_n95_m345_30False.txt,True
../instances/population/sat_php_227_938_92893_n94_m337_77True.txt,True
../instances/population/sat_php_227_938_92893_n94_m337_77False.txt,True
../instances/population/sat_php_227_938_92893_n93_m329_17True.txt,True
../instances/population/sat_php_227_938_92893_n93_m329_17False.txt,True
../instances/population/sat_php_227_938_92893_n85_m300_51True.txt,True
../instances/population/sat_php_227_938_92893_n85_m300_51False.txt,True
../instances/population/sat_php_227_938_92893_n84_m292_44True.txt,True
../instances/population/sat_php_227_938_92893_n84_m292_44False.txt,True
../instances/population/sat_php_227_938_92893_n76_m264_72True.txt,True
../instances/population/sat_php_227_938_92893_n76_m264_72False.txt,True
../instances/population/sat_php_227_938_92893_n67_m228_14True.txt,True
../instances/population/sat_php_227_938_92893_n67_m228_14False.txt,True
../instances/population/sat_php_227_938_92893_n62_m218_9True.txt,True
../instances/population/sat_php_227_938_92893_n62_m218_9False.txt,True
../instances/population/sat_php_227_938_92893_n54_m190_17True.txt,True
../instances/population/sat_php_227_938_92893_n54_m190_17False.txt,True
../instances/population/sat_php_227_938_92893_n44_m145_10True.txt,True
../instances/population/sat_php_227_938_92893_n44_m145_10False.txt,True
../instances/population/sat_php_227_938_92893_n43_m138_22True.txt,True
../instances/population/sat_php_227_938_92893_n43_m138_22False.txt,True
../instances/population/sat_php_227_938_92893_n38_m128_16True.txt,True
../instances/population/sat_php_227_938_92893_n38_m128_16False.txt,True
../instances/population/sat_php_227_938_92893_n30_m100_3True.txt,True
../instances/population/sat_php_227_938_92893_n30_m100_3False.txt,True
../instances/population/sat_php_227_938_92893_n29_m94_10True.txt,True
../instances/population/sat_php_227_938_92893_n29_m94_10False.txt,True
../instances/population/sat_php_227_938_92893_n28_m89_21True.txt,True
../instances/population/sat_php_227_938_92893_n28_m89_21False.txt,True
../instances/population/sat_php_227_938_92893_n27_m85_24True.txt,True
../instances/population/sat_php_227_938_92893_n27_m85_24False.txt,True
../instances/population/sat_php_227_938_92893_n26_m78_19True.txt,True
../instances/population/sat_php_227_938_92893_n26_m78_19False.txt,True
../instances/population/sat_php_227_938_92893_n25_m72_10True.txt,True
../instances/population/sat_php_227_938_92893_n25_m72_10False.txt,True
../instances/population/sat_php_227_938_92893_n18_m51_3True.txt,False
../instances/population/sat_php_227_938_92893_n18_m51_3False.txt,True
../instances/population/sat_php_227_938_92893_n17_m46_4True.txt,True
../instances/population/sat_php_227_938_92893_n17_m46_4False.txt,True
../instances/population/sat_php_227_938_92893_n16_m39_2True.txt,True
../instances/population/sat_php_227_938_92893_n16_m39_2False.txt,True
../instances/population/sat_php_227_938_92893_n15_m33_15True.txt,False
../instances/population/sat_php_227_938_92893_n15_m33_15False.txt,True
../instances/population/sat_php_227_938_92893_n14_m30_12True.txt,True
../instances/population/sat_php_227_938_92893_n14_m30_12False.txt,True
../instances/population/sat_matching_160_1275_45143_n160_m1275_93True.txt,True
../instances/population/sat_matching_160_1275_45143_n160_m1275_93False.txt,True
../instances/population/sat_matching_160_1275_45143_n159_m1254_34True.txt,True
../instances/population/sat_matching_160_1275_45143_n159_m1254_34False.txt,True
../instances/population/sat_matching_160_1275_45143_n158_m1245_154True.txt,True
../instances/population/sat_matching_160_1275_45143_n158_m1245_154False.txt,True
../instances/population/sat_matching_160_1275_45143_n157_m1233_19True.txt,True
../instances/population/sat_matching_160_1275_45143_n157_m1233_19False.txt,True
../instances/population/sat_matching_160_1275_45143_n137_m986_115True.txt,True
../instances/population/sat_matching_160_1275_45143_n137_m986_115False.txt,True
../instances/population/sat_matching_160_1275_45143_n123_m844_14True.txt,True
../instances/population/sat_matching_160_1275_45143_n123_m844_14False.txt,True
../instances/population/sat_matching_160_1275_45143_n122_m830_65True.txt,True
../instances/population/sat_matching_160_1275_45143_n122_m830_65False.txt,True
../instances/population/sat_matching_160_1275_45143_n121_m816_100True.txt,True
../instances/population/sat_matching_160_1275_45143_n121_m816_100False.txt,True
../instances/population/sat_matching_160_1275_45143_n120_m803_17True.txt,True
../instances/population/sat_matching_160_1275_45143_n120_m803_17False.txt,True
../instances/population/sat_matching_160_1275_45143_n119_m795_119True.txt,True
../instances/population/sat_matching_160_1275_45143_n119_m795_119False.txt,True
../instances/population/sat_matching_160_1275_45143_n106_m671_44True.txt,True
../instances/population/sat_matching_160_1275_45143_n106_m671_44False.txt,True
../instances/population/sat_matching_160_1275_45143_n91_m546_58True.txt,True
../instances/population/sat_matching_160_1275_45143_n91_m546_58False.txt,True
../instances/population/sat_matching_160_1275_45143_n90_m533_88True.txt,True
../instances/population/sat_matching_160_1275_45143_n90_m533_88False.txt,True
../instances/population/sat_matching_160_1275_45143_n80_m456_53True.txt,True
../instances/population/sat_matching_160_1275_45143_n80_m456_53False.txt,True
../instances/population/sat_matching_160_1275_45143_n79_m439_6True.txt,True
../instances/population/sat_matching_160_1275_45143_n79_m439_6False.txt,True
../instances/population/sat_matching_160_1275_45143_n78_m430_72True.txt,True
../instances/population/sat_matching_160_1275_45143_n78_m430_72False.txt,True
../instances/population/sat_matching_160_1275_45143_n63_m291_39True.txt,True
../instances/population/sat_matching_160_1275_45143_n63_m291_39False.txt,True
../instances/population/sat_matching_160_1275_45143_n62_m281_18True.txt,True
../instances/population/sat_matching_160_1275_45143_n62_m281_18False.txt,True
../instances/population/sat_matching_160_1275_45143_n53_m221_36True.txt,True
../instances/population/sat_matching_160_1275_45143_n53_m221_36False.txt,True
../instances/population/sat_matching_160_1275_45143_n39_m137_14True.txt,True
../instances/population/sat_matching_160_1275_45143_n39_m137_14False.txt,True
../instances/population/sat_matching_160_1275_45143_n38_m132_11True.txt,True
../instances/population/sat_matching_160_1275_45143_n38_m132_11False.txt,True
../instances/population/sat_matching_160_1275_45143_n31_m96_31True.txt,True
../instances/population/sat_matching_160_1275_45143_n31_m96_31False.txt,True
../instances/population/sat_matching_160_1275_45143_n17_m48_13True.txt,True
../instances/population/sat_matching_160_1275_45143_n17_m48_13False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n32_m256_32True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n32_m256_32False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n31_m253_15True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n31_m253_15False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n30_m218_9True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n30_m218_9False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n29_m183_10True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n29_m183_10False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n28_m180_15True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n28_m180_15False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n27_m145_27True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n27_m145_27False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n26_m130_7True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n26_m130_7False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n25_m125_5True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n25_m125_5False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n24_m122_21True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n24_m122_21False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n23_m121_10True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n23_m121_10False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n20_m102_7True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n20_m102_7False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n19_m101_19True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n19_m101_19False.txt,True
../instances/population/sat_subsetcard_32_256_58681_n18_m100_14True.txt,True
../instances/population/sat_subsetcard_32_256_58681_n18_m100_14False.txt,True
../instances/population/sat_3clique_39_666_22715_n39_m666_5True.txt,True
../instances/population/sat_3clique_39_666_22715_n39_m666_5False.txt,True
../instances/population/sat_op_28_119_87360_n28_m119_9True.txt,True
../instances/population/sat_op_28_119_87360_n28_m119_9False.txt,True
../instances/population/sat_op_28_119_87360_n27_m112_26True.txt,False
../instances/population/sat_op_28_119_87360_n27_m112_26False.txt,True
../instances/population/sat_op_28_119_87360_n26_m105_25True.txt,True
../instances/population/sat_op_28_119_87360_n26_m105_25False.txt,True
../instances/population/sat_op_28_119_87360_n24_m93_1True.txt,True
../instances/population/sat_op_28_119_87360_n24_m93_1False.txt,True
../instances/population/sat_op_28_119_87360_n23_m87_18True.txt,True
../instances/population/sat_op_28_119_87360_n23_m87_18False.txt,True
../instances/population/sat_op_28_119_87360_n21_m76_3True.txt,True
../instances/population/sat_op_28_119_87360_n21_m76_3False.txt,True
../instances/population/sat_op_28_119_87360_n20_m69_19True.txt,True
../instances/population/sat_op_28_119_87360_n20_m69_19False.txt,True
../instances/population/sat_op_28_119_87360_n18_m58_10True.txt,True
../instances/population/sat_op_28_119_87360_n18_m58_10False.txt,True
../instances/population/sat_op_28_119_87360_n11_m25_7True.txt,True
../instances/population/sat_op_28_119_87360_n11_m25_7False.txt,True
../instances/population/sat_5color_100_620_23477_n100_m620_88True.txt,True
../instances/population/sat_5color_100_620_23477_n100_m620_88False.txt,True
../instances/population/sat_5color_100_620_23477_n99_m607_36True.txt,True
../instances/population/sat_5color_100_620_23477_n99_m607_36False.txt,True
../instances/population/sat_5color_100_620_23477_n98_m596_96True.txt,True
../instances/population/sat_5color_100_620_23477_n98_m596_96False.txt,True
../instances/population/sat_5color_100_620_23477_n97_m587_82True.txt,True
../instances/population/sat_5color_100_620_23477_n97_m587_82False.txt,True
../instances/population/sat_5color_100_620_23477_n96_m573_18True.txt,True
../instances/population/sat_5color_100_620_23477_n96_m573_18False.txt,True
../instances/population/sat_5color_100_620_23477_n95_m561_84True.txt,True
../instances/population/sat_5color_100_620_23477_n95_m561_84False.txt,True
../instances/population/sat_5color_100_620_23477_n82_m436_72True.txt,True
../instances/population/sat_5color_100_620_23477_n82_m436_72False.txt,True
../instances/population/sat_5color_100_620_23477_n68_m311_42True.txt,True
../instances/population/sat_5color_100_620_23477_n68_m311_42False.txt,True
../instances/population/sat_5color_100_620_23477_n58_m237_47True.txt,True
../instances/population/sat_5color_100_620_23477_n58_m237_47False.txt,True
../instances/population/sat_5color_100_620_23477_n57_m231_29True.txt,True
../instances/population/sat_5color_100_620_23477_n57_m231_29False.txt,True
../instances/population/sat_5color_100_620_23477_n56_m224_51True.txt,True
../instances/population/sat_5color_100_620_23477_n56_m224_51False.txt,True
../instances/population/sat_5color_100_620_23477_n55_m214_43True.txt,True
../instances/population/sat_5color_100_620_23477_n55_m214_43False.txt,True
../instances/population/sat_5color_100_620_23477_n41_m119_28True.txt,True
../instances/population/sat_5color_100_620_23477_n41_m119_28False.txt,True
../instances/population/sat_5color_100_620_23477_n21_m43_4True.txt,True
../instances/population/sat_5color_100_620_23477_n21_m43_4False.txt,True
../instances/population/sat_5color_100_620_23477_n17_m36_2True.txt,True
../instances/population/sat_5color_100_620_23477_n17_m36_2False.txt,True
../instances/population/sat_5color_100_620_23477_n13_m27_9True.txt,False
../instances/population/sat_5color_100_620_23477_n13_m27_9False.txt,True
../instances/population/sat_5color_100_620_23477_n8_m13_1True.txt,True
../instances/population/sat_cliquecoloring_39_185_n39_m185_27True.txt,True
../instances/population/sat_cliquecoloring_39_185_n39_m185_27False.txt,True
../instances/population/sat_cliquecoloring_39_185_n38_m174_31True.txt,True
../instances/population/sat_cliquecoloring_39_185_n38_m174_31False.txt,True
../instances/population/sat_cliquecoloring_39_185_n28_m111_7True.txt,True
../instances/population/sat_cliquecoloring_39_185_n28_m111_7False.txt,True
../instances/population/sat_cliquecoloring_39_185_n24_m98_24True.txt,True
../instances/population/sat_cliquecoloring_39_185_n24_m98_24False.txt,True
../instances/population/sat_cliquecoloring_39_185_n14_m52_11True.txt,True
../instances/population/sat_cliquecoloring_39_185_n14_m52_11False.txt,True
../instances/population/sat_cliquecoloring_65_374_n65_m374_20True.txt,True
../instances/population/sat_cliquecoloring_65_374_n65_m374_20False.txt,True
../instances/population/sat_cliquecoloring_65_374_n57_m261_49True.txt,True
../instances/population/sat_cliquecoloring_65_374_n57_m261_49False.txt,True
../instances/population/sat_cliquecoloring_65_374_n50_m215_49True.txt,True
../instances/population/sat_cliquecoloring_65_374_n50_m215_49False.txt,True
../instances/population/sat_cliquecoloring_65_374_n39_m141_20True.txt,True
../instances/population/sat_cliquecoloring_65_374_n39_m141_20False.txt,True
../instances/population/sat_cliquecoloring_65_374_n31_m105_6True.txt,True
../instances/population/sat_cliquecoloring_65_374_n31_m105_6False.txt,False
../instances/population/sat_cliquecoloring_65_374_n28_m93_20True.txt,True
../instances/population/sat_cliquecoloring_65_374_n28_m93_20False.txt,True
../instances/population/sat_cliquecoloring_65_374_n27_m87_21True.txt,True
../instances/population/sat_cliquecoloring_65_374_n27_m87_21False.txt,True
../instances/population/sat_cliquecoloring_65_374_n19_m58_4True.txt,True
../instances/population/sat_cliquecoloring_65_374_n19_m58_4False.txt,False
../instances/population/sat_cliquecoloring_65_374_n17_m47_1True.txt,True
../instances/population/sat_cliquecoloring_65_374_n17_m47_1False.txt,False
../instances/population/sat_cliquecoloring_65_374_n15_m37_11True.txt,True
../instances/population/sat_cliquecoloring_65_374_n15_m37_11False.txt,True
../instances/population/sat_cliquecoloring_65_374_n10_m16_5True.txt,True
../instances/population/sat_cliquecoloring_65_374_n10_m16_5False.txt,True
../instances/population/sat_dominating_80_1665_27876_n80_m1665_35True.txt,True
../instances/population/sat_dominating_80_1665_27876_n80_m1665_35False.txt,True
../instances/population/sat_dominating_80_1665_27876_n79_m1620_37True.txt,True
../instances/population/sat_dominating_80_1665_27876_n79_m1620_37False.txt,True
../instances/population/sat_dominating_80_1665_27876_n78_m1571_58True.txt,True
../instances/population/sat_dominating_80_1665_27876_n78_m1571_58False.txt,True
../instances/population/sat_dominating_80_1665_27876_n77_m1534_19True.txt,False
../instances/population/sat_dominating_80_1665_27876_n77_m1534_19False.txt,True
../instances/population/sat_dominating_80_1665_27876_n76_m1469_9True.txt,True
../instances/population/sat_dominating_80_1665_27876_n76_m1469_9False.txt,True
../instances/population/sat_dominating_80_1665_27876_n75_m1459_29True.txt,True
../instances/population/sat_dominating_80_1665_27876_n75_m1459_29False.txt,True
../instances/population/sat_dominating_80_1665_27876_n74_m1427_41True.txt,True
../instances/population/sat_dominating_80_1665_27876_n74_m1427_41False.txt,True
../instances/population/sat_dominating_80_1665_27876_n73_m1383_25True.txt,True
../instances/population/sat_dominating_80_1665_27876_n73_m1383_25False.txt,True
../instances/population/sat_dominating_80_1665_27876_n33_m165_6True.txt,True
../instances/population/sat_dominating_80_1665_27876_n33_m165_6False.txt,True
../instances/population/sat_dominating_80_1665_27876_n20_m109_7True.txt,True
../instances/population/sat_dominating_80_1665_27876_n20_m109_7False.txt,True
../instances/population/sat_dominating_80_1665_27876_n19_m97_2True.txt,True
../instances/population/sat_dominating_80_1665_27876_n19_m97_2False.txt,True
../instances/population/sat_dominating_80_1665_27876_n18_m93_8True.txt,True
../instances/population/sat_dominating_80_1665_27876_n18_m93_8False.txt,True
../instances/population/sat_dominating_80_1665_27876_n17_m85_12True.txt,True
../instances/population/sat_dominating_80_1665_27876_n17_m85_12False.txt,True
../instances/population/sat_dominating_80_1665_27876_n16_m75_16True.txt,True
../instances/population/sat_dominating_80_1665_27876_n16_m75_16False.txt,True
../instances/population/sat_dominating_80_1665_27876_n12_m44_10True.txt,False
../instances/population/sat_dominating_80_1665_27876_n12_m44_10False.txt,True
../instances/population/sat_dominating_80_1665_27876_n11_m34_11True.txt,True
../instances/population/sat_dominating_80_1665_27876_n11_m34_11False.txt,True
../instances/population/sat_dominating_80_1665_27876_n10_m32_1True.txt,False
../instances/population/sat_dominating_80_1665_27876_n10_m32_1False.txt,True
../instances/population/sat_dominating_70_1295_39894_n70_m1295_27True.txt,True
../instances/population/sat_dominating_70_1295_39894_n70_m1295_27False.txt,True
../instances/population/sat_dominating_70_1295_39894_n69_m1249_39True.txt,True
../instances/population/sat_dominating_70_1295_39894_n69_m1249_39False.txt,True
../instances/population/sat_dominating_70_1295_39894_n28_m235_19True.txt,False
../instances/population/sat_dominating_70_1295_39894_n28_m235_19False.txt,True
../instances/population/sat_dominating_70_1295_39894_n27_m209_5True.txt,True
../instances/population/sat_dominating_70_1295_39894_n27_m209_5False.txt,True
../instances/population/sat_dominating_70_1295_39894_n26_m204_26True.txt,False
../instances/population/sat_dominating_70_1295_39894_n26_m204_26False.txt,True
../instances/population/sat_dominating_70_1295_39894_n25_m188_2True.txt,False
../instances/population/sat_dominating_70_1295_39894_n25_m188_2False.txt,True
../instances/population/sat_dominating_70_1295_39894_n22_m147_15True.txt,False
../instances/population/sat_dominating_70_1295_39894_n22_m147_15False.txt,True
../instances/population/sat_5clique_50_930_25736_n50_m930_23True.txt,True
../instances/population/sat_5clique_50_930_25736_n50_m930_23False.txt,True
../instances/population/sat_5clique_50_930_25736_n49_m897_28True.txt,False
../instances/population/sat_5clique_50_930_25736_n49_m897_28False.txt,True
../instances/population/sat_5clique_50_930_25736_n48_m861_3True.txt,False
../instances/population/sat_5clique_50_930_25736_n48_m861_3False.txt,True
../instances/population/sat_5clique_50_930_25736_n47_m837_9True.txt,False
../instances/population/sat_5clique_50_930_25736_n47_m837_9False.txt,True
../instances/population/sat_5clique_50_930_25736_n46_m791_13True.txt,False
../instances/population/sat_5clique_50_930_25736_n46_m791_13False.txt,True
../instances/population/sat_5clique_50_930_25736_n45_m754_23True.txt,True
../instances/population/sat_5clique_50_930_25736_n45_m754_23False.txt,True
../instances/population/sat_5clique_50_930_25736_n44_m719_9True.txt,False
../instances/population/sat_5clique_50_930_25736_n44_m719_9False.txt,True
../instances/population/sat_5clique_50_930_25736_n43_m694_18True.txt,False
../instances/population/sat_5clique_50_930_25736_n43_m694_18False.txt,True
../instances/population/sat_5clique_50_930_25736_n42_m663_9True.txt,True
../instances/population/sat_5clique_50_930_25736_n42_m663_9False.txt,True
../instances/population/sat_5clique_50_930_25736_n41_m637_3True.txt,False
../instances/population/sat_5clique_50_930_25736_n41_m637_3False.txt,True
../instances/population/sat_5clique_50_930_25736_n40_m604_5True.txt,False
../instances/population/sat_5clique_50_930_25736_n40_m604_5False.txt,True
../instances/population/sat_5clique_50_930_25736_n39_m572_30True.txt,False
../instances/population/sat_5clique_50_930_25736_n39_m572_30False.txt,True
../instances/population/sat_5clique_50_930_25736_n38_m534_12True.txt,False
../instances/population/sat_5clique_50_930_25736_n38_m534_12False.txt,True
../instances/population/sat_5clique_50_930_25736_n37_m503_12True.txt,False
../instances/population/sat_5clique_50_930_25736_n37_m503_12False.txt,True
../instances/population/sat_5clique_50_930_25736_n36_m473_12True.txt,False
../instances/population/sat_5clique_50_930_25736_n36_m473_12False.txt,True
../instances/population/sat_5clique_50_930_25736_n35_m452_10True.txt,False
../instances/population/sat_5clique_50_930_25736_n35_m452_10False.txt,True
../instances/population/sat_5clique_50_930_25736_n34_m424_20True.txt,False
../instances/population/sat_5clique_50_930_25736_n34_m424_20False.txt,True
../instances/population/sat_5clique_50_930_25736_n33_m396_33True.txt,True
../instances/population/sat_5clique_50_930_25736_n33_m396_33False.txt,False
../instances/population/sat_5clique_50_930_25736_n22_m192_19True.txt,True
../instances/population/sat_5clique_50_930_25736_n22_m192_19False.txt,True
../instances/population/sat_tiling_10_252_86469_n10_m252_9True.txt,False
../instances/population/sat_tiling_10_252_86469_n10_m252_9False.txt,True
../instances/population/sat_tseitin_30_424_61332_n30_m424_1True.txt,True
../instances/population/sat_tseitin_30_424_61332_n30_m424_1False.txt,True
../instances/population/sat_tseitin_30_424_61332_n29_m392_23True.txt,True
../instances/population/sat_tseitin_30_424_61332_n29_m392_23False.txt,True
../instances/population/sat_tseitin_30_424_61332_n28_m296_6True.txt,True
../instances/population/sat_tseitin_30_424_61332_n28_m296_6False.txt,True
../instances/population/sat_tseitin_30_424_61332_n27_m280_26True.txt,True
../instances/population/sat_tseitin_30_424_61332_n27_m280_26False.txt,True
../instances/population/sat_tseitin_30_424_61332_n26_m256_6True.txt,True
../instances/population/sat_tseitin_30_424_61332_n26_m256_6False.txt,True
../instances/population/sat_tseitin_30_424_61332_n25_m220_2True.txt,True
../instances/population/sat_tseitin_30_424_61332_n25_m220_2False.txt,True
../instances/population/sat_tseitin_30_424_61332_n24_m180_14True.txt,True
../instances/population/sat_tseitin_30_424_61332_n24_m180_14False.txt,True
../instances/population/sat_tseitin_30_424_61332_n23_m160_21True.txt,True
../instances/population/sat_tseitin_30_424_61332_n23_m160_21False.txt,True
../instances/population/sat_tseitin_30_424_61332_n22_m136_18True.txt,True
../instances/population/sat_tseitin_30_424_61332_n22_m136_18False.txt,True
../instances/population/sat_tseitin_30_424_61332_n21_m124_15True.txt,True
../instances/population/sat_tseitin_30_424_61332_n21_m124_15False.txt,True
../instances/population/sat_tseitin_30_424_61332_n20_m118_11True.txt,True
../instances/population/sat_tseitin_30_424_61332_n20_m118_11False.txt,True
../instances/population/sat_tseitin_30_424_61332_n19_m86_18True.txt,True
../instances/population/sat_tseitin_30_424_61332_n19_m86_18False.txt,True
../instances/population/sat_tseitin_30_424_61332_n18_m74_6True.txt,True
../instances/population/sat_tseitin_30_424_61332_n18_m74_6False.txt,True
../instances/population/sat_tseitin_30_424_61332_n17_m68_13True.txt,True
../instances/population/sat_tseitin_30_424_61332_n17_m68_13False.txt,True
../instances/population/sat_tseitin_30_424_61332_n16_m56_10True.txt,True
../instances/population/sat_tseitin_30_424_61332_n16_m56_10False.txt,True
../instances/population/sat_tseitin_30_424_61332_n15_m46_1True.txt,True
../instances/population/sat_tseitin_30_424_61332_n15_m46_1False.txt,True
../instances/population/sat_tseitin_30_424_61332_n14_m40_5True.txt,True
../instances/population/sat_tseitin_30_424_61332_n14_m40_5False.txt,True
../instances/population/sat_tseitin_30_424_61332_n11_m30_9True.txt,True
